Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,TSS,Coliform,Transparency,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,X,Y,H2S,BOD5,Alkalinity
NB79,Quý 1 2022,5.95,23.5,7.86,26.3,0.015,0.01,8.5,90.0,0.5,46.18698027874997,0.0005,0.0011,0.0001,0.00045,0.00045,0.00025,0.0069,0.00045,2361229,492995,0.02805099550478488,21.156964915676014,88.1235604281324
NB79,Quý 2 2022,5.9,23.7,7.84,26.1,0.015,0.01,8.8,70.0,0.5,89.93285080476008,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0092,0.00045,2361229,492995,0.04178872215806473,36.02799351909496,132.07882970077085
NB79,Quý 3 2022,5.93,28.4,7.88,26.0,0.062,0.01,9.7,150.0,0.6,48.23416447277832,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0112,0.00045,2361229,492995,0.028788232327008154,21.902812726489646,90.98433911968098
NB79,Quý 4 2022,5.91,25.1,7.84,25.9,0.015,0.01,9.2,150.0,0.5,51.15356363691984,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0105,0.00045,2361229,492995,0.029818176164023876,22.955538811424326,94.86061079452841
NB79,Quý 1 2023,5.98,23.4,7.94,26.2,0.038,0.01,9.5,1.5,0.5,119.77360168894072,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0124,0.00045,2361229,492995,0.049601807142937444,45.29511583448709,150.97978815461485
NB79,Quý 2 2023,5.86,29.7,7.81,26.0,0.015,0.01,9.7,1.5,0.5,73.15478631943004,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0115,0.00045,2361229,492995,0.036933245812263454,30.549391280205512,118.4584695262635
NB79,Quý 3 2023,5.82,27.8,7.81,25.8,0.053,0.01,9.3,1.5,0.6,215.05102649258768,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0131,0.00045,2361229,492995,0.06,60.0,189.58592167724046
NB79,Quý 4 2023,5.84,22.4,7.83,25.9,0.062,0.01,8.6,1.5,0.6,55.89751843440488,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0132,0.00045,2361229,492995,0.031442764446598555,24.640900110125873,100.71070085188316
NB79,Quý 1 2024,5.91,22.4,7.97,26.3,0.043,0.01,8.4,1.0,0.6,137.2697516454962,0.0015,0.0019,0.0001,0.0001,0.0004,0.0001,0.0131,0.001,2361229,492995,0.05381676822347632,50.50732514873952,159.97345329897956
NB79,Quý 2 2024,5.79,27.5,7.83,26.2,0.052,0.01,9.2,1.0,0.5,79.44135533613893,0.0015,0.0016,0.0001,0.0001,0.0004,0.0001,0.0131,0.001,2361229,492995,0.03880024209894324,32.62906023815683,123.89653651831128
NB79,Quý 3 2024,5.88,27.4,7.85,25.6,0.01,0.01,8.5,1.0,0.6,121.3294498763714,0.0015,0.0011,0.0001,0.0001,0.00015,0.0003,0.002,0.0001,2361229,492995,0.049986224521536796,45.76453283507613,151.83112038976932
NB79,Quý 4 2024,5.76,21.9,7.8,26.0,0.01,0.01,6.2,1.0,0.6,57.09916358988493,0.0015,0.0016,0.0001,0.0001,0.00015,0.0001,0.001,0.0002,2361229,492995,0.03184536167542245,25.063154763202192,102.11369370680214
NB80,Quý 1 2021,6.86,21.6,8.09,28.6,0.015,0.01,12.3,1.5,1.0,72.66752929439825,0.0005,0.0013,0.0001,0.00045,0.00045,0.0019,0.001,0.00045,2362684,497074,0.03678589826103479,30.386733184053536,118.0176464979367
NB80,Quý 2 2021,7.12,28.9,8.06,28.8,0.046,0.01,3.7,1.5,1.0,69.8191547908572,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0067,0.00045,2362684,497074,0.03591646554305593,29.431426224089442,115.38004482804261
NB80,Quý 3 2021,6.97,28.6,8.09,28.6,0.015,0.01,3.6,1.5,0.9,45.10348933605681,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0129,0.00045,2362684,497074,0.02765549574262132,20.75953696615161,86.55771540616851
NB80,Quý 4 2021,6.09,23.2,7.63,26.4,0.015,0.01,8.8,90.0,0.6,111.88097782980749,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0052,0.00045,2362684,497074,0.04761991834815195,42.89448775081718,146.4832613832701
NB80,Quý 1 2022,6.03,23.9,7.99,28.8,0.015,0.01,4.2,1.5,1.0,111.08107336971479,0.0005,0.0015,0.0001,0.00045,0.00045,0.0011,0.001,0.00045,2362684,497074,0.04741596845737657,42.649320434704286,146.00996022313456
NB80,Quý 2 2022,5.98,24.1,7.96,28.6,0.015,0.01,4.2,1.5,0.9,107.32705022167563,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0074,0.00045,2362684,497074,0.04645081791783734,41.49392920438894,143.74218779622265
NB80,Quý 3 2022,5.95,29.6,7.99,28.5,0.015,0.01,4.5,1.5,0.8,190.17944883528818,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0054,0.00045,2362684,497074,0.06,60.0,181.4786261567058
NB80,Quý 4 2022,5.92,24.5,7.97,28.3,0.037,0.01,4.2,1.5,0.9,180.3383002777492,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0131,0.00045,2362684,497074,0.06,60.0,177.97379204945213
NB80,Quý 1 2023,6.06,23.8,8.02,28.7,0.047,0.01,4.2,1.5,1.0,59.65509974341091,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0158,0.00045,2362684,497074,0.03269054458907319,25.95542598124402,105.00221240603459
NB80,Quý 2 2023,5.93,27.9,7.92,28.4,0.015,0.01,4.2,1.5,0.8,93.89408401722159,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2362684,497074,0.04288020262479293,37.29017957648748,134.92209273736714
NB80,Quý 3 2023,5.87,28.0,8.02,28.3,0.015,0.01,3.8,1.5,0.8,51.30528960473081,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.007,0.00045,2362684,497074,0.02987104917630686,23.009914934946757,95.0559724296715
NB80,Quý 4 2023,5.91,23.7,8.04,28.4,0.015,0.01,3.6,1.5,0.8,75.95264223124293,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0101,0.00045,2362684,497074,0.03777180993287919,31.479219483041554,120.93421264458222
NB80,Quý 1 2024,6.02,22.9,8.01,28.8,0.032,0.01,3.6,1.0,1.1,52.052734266193575,0.0015,0.0017,0.0001,0.0001,0.0006,0.0001,0.0138,0.0009,2362684,497074,0.030130604781786564,23.277317118183362,96.01002203524541
NB80,Quý 2 2024,5.84,26.8,7.95,28.3,0.041,0.01,3.9,1.0,0.7,200.00913063398133,0.0015,0.0014,0.0001,0.0001,0.0006,0.0001,0.0138,0.0009,2362684,497074,0.06,60.0,184.80281236544204
NB80,Quý 3 2024,5.8,27.8,8.04,28.4,0.01,0.01,3.6,1.0,1.0,93.36298721723159,0.0015,0.0012,0.0001,0.0001,0.0023,0.0002,0.001,0.0001,2362684,497074,0.04273495322742011,37.12158498663527,134.54792601371852
NB80,Quý 4 2024,6.03,22.1,8.01,28.5,0.032,0.01,<3,1.0,0.9,65.61036786799026,0.0015,0.0011,0.0001,0.0001,0.00015,0.0002,0.001,0.0001,2362684,497074,0.034605221335887976,28.005325445182685,111.27883487582312
NB81,Quý 1 2021,6.52,21.9,7.91,28.8,0.015,0.01,12.6,1.5,0.9,154.43315391031268,0.0005,0.0007,0.0001,0.00045,0.00045,0.0005,0.001,0.00045,2364428,499994,0.05774622488889452,55.491717755641474,167.74474287425508
NB81,Quý 2 2021,7.09,29.2,7.96,29.0,0.015,0.01,6.2,1.5,0.8,20.079095694908904,0.0005,0.0021,0.0001,0.00045,0.0015,0.00025,0.0055,0.00045,2364428,499994,0.017042906213282777,10.875480783373082,40.0
NB81,Quý 3 2021,6.8,29.0,8.02,28.9,0.015,0.01,6.2,1.5,0.7,22.078165255811737,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0082,0.00045,2364428,499994,0.018038469389125098,11.732111910513746,40.0
NB81,Quý 4 2021,6.23,23.5,8.04,28.9,0.041,0.01,3.9,1.5,0.9,121.33391192263169,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2364428,499994,0.049987324141076546,45.765877336970846,151.83354620879095
NB81,Quý 1 2022,6.09,24.4,8.02,29.2,0.015,0.01,5.5,1.5,0.8,77.6813760114957,0.0005,0.0009,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2364428,499994,0.038283740302839105,32.05028903891898,122.41873792469472
NB81,Quý 2 2022,6.0,24.5,8,29.0,0.015,0.01,5.1,1.5,0.7,87.16637995613745,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0105,0.00045,2364428,499994,0.04101495690058418,35.13987219181468,130.01785201043043
NB81,Quý 3 2022,5.97,30.2,8.02,28.9,0.015,0.01,5.2,1.5,0.6,33.50238081101562,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0126,0.00045,2364428,499994,0.023149231286206804,16.370365426589668,66.94415586725805
NB81,Quý 4 2022,5.96,24.7,7.98,28.8,0.015,0.01,5.1,1.5,0.5,73.8368762376352,0.0005,0.0025,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2364428,499994,0.03713885051681193,30.776723850188915,119.07065156598536
NB81,Quý 1 2023,6.01,24.1,8.04,29.1,0.015,0.01,5.2,1.5,0.8,220.0,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0106,0.00045,2364428,499994,0.06,60.0,200.0
NB81,Quý 2 2023,5.92,28.4,7.97,28.9,0.015,0.01,5.1,1.5,0.6,123.43868138969158,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0092,0.00045,2364428,499994,0.050504223072815525,46.39898438203404,152.9679847918345
NB81,Quý 3 2023,5.92,28.8,8.06,28.8,0.034,0.01,5.5,1.5,0.6,83.00143225974297,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0108,0.00045,2364428,499994,0.03983116728512206,33.791996855471915,126.78826180571248
NB81,Quý 4 2023,5.97,23.4,8.04,28.9,0.043,0.01,5.4,1.5,0.7,57.38044731791969,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0114,0.00045,2364428,499994,0.03193910912562675,25.16173774462802,102.43784359580249
NB81,Quý 1 2024,6.0,23.6,8.02,29.0,0.057,0.01,4.2,1.0,0.9,58.94925918429105,0.0015,0.0016,0.0001,0.0001,0.001,0.0001,0.0143,0.0012,2364428,499994,0.032458620644169704,25.7098011274664,104.21708592522424
NB81,Quý 2 2024,5.99,27.0,7.99,28.7,0.066,0.01,4.5,1.0,0.5,20.589782830238388,0.0015,0.0013,0.0001,0.0001,0.001,0.0001,0.0143,0.0012,2364428,499994,0.017300884462666758,11.095887198221165,40.0
NB81,Quý 3 2024,5.96,28.6,8.02,28.7,0.01,0.01,4.1,1.0,0.6,87.54747722235561,0.0015,0.0016,0.0001,0.0001,0.0013,0.0006,0.001,0.0001,2364428,499994,0.04112212750706977,35.26254900265398,130.3056168368464
NB81,Quý 4 2024,5.91,22.4,8.02,29.0,0.049,0.01,<3,1.0,1.0,125.04215249046446,0.0015,0.0014,0.0001,0.0001,0.00015,0.0002,0.001,0.0002,2364428,499994,0.05089563761115467,46.879845501852145,153.81932433927415
NB82,Quý 1 2021,6.95,22.1,8.04,29.6,0.067,0.01,10.8,1.5,1.2,28.80320764021251,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2359689,500633,0.021148303697866556,14.50861283105795,56.97522691317539
NB82,Quý 2 2021,7.18,29.0,7.91,29.6,0.069,0.01,3.3,1.5,0.8,50.14215108678687,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0016,0.00045,2359689,500633,0.02946409822176238,22.592230153161314,93.54332430772736
NB82,Quý 3 2021,6.95,28.8,7.88,29.5,0.087,0.01,3.8,1.5,0.6,37.11633174325143,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0098,0.00045,2359689,500633,0.024612116351177493,17.766373477727562,73.70141471066312
NB82,Quý 4 2021,6.1,24.1,7.93,29.1,0.015,0.01,7.2,1.5,0.7,41.70225795922948,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2359689,500633,0.02638841369483542,19.499178130328776,81.38595220764947
NB82,Quý 1 2022,6.14,24.2,8.05,29.8,0.073,0.01,4.7,1.5,0.8,77.35294942808515,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2359689,500633,0.03818683830888597,31.941995028636196,122.13926507287601
NB82,Quý 2 2022,6.02,24.4,8.01,29.6,0.038,0.01,4.5,1.5,0.7,21.15675517189903,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0141,0.00045,2359689,500633,0.017584302241399976,11.33930198531641,40.0
NB82,Quý 3 2022,6.0,30.8,8,29.5,0.095,0.01,4.3,1.5,0.6,108.68380651599956,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0109,0.00045,2359689,500633,0.04680117875426694,41.91242744284812,144.57081753428255
NB82,Quý 4 2022,5.95,24.8,7.95,29.4,0.044,">0,02",4.7,1.5,0.6,118.2838647683908,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0123,0.00045,2359689,500633,0.0492318395226502,44.84449459960189,150.1542027973473
NB82,Quý 1 2023,6.05,24.0,8.06,29.7,0.054,0.01,3.9,1.5,0.8,64.30760384146576,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0143,0.00045,2359689,500633,0.034192546767762316,27.560209202716898,109.9558964785235
NB82,Quý 2 2023,5.96,29.4,7.98,29.4,0.047,0.01,4.7,1.5,0.6,16.637144664702276,0.0005,0.0025,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2359689,500633,0.015229777788286776,9.358580023148972,40.0
NB82,Quý 3 2023,6.06,28.5,8.05,29.4,0.087,0.01,4.7,1.5,0.6,40.92396721548944,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0092,0.00045,2359689,500633,0.026092705898416096,19.207915135221192,80.14325495990443
NB82,Quý 4 2023,6.11,22.8,8.06,29.5,0.079,0.01,4.4,1.5,0.6,158.1561595546144,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0146,0.00045,2359689,500633,0.058574966373679156,56.557830810052614,169.31607736410785
NB82,Quý 1 2024,6.1,23.2,8.03,29.8,0.064,0.01,3.7,1.0,0.7,13.892689940232701,0.0015,0.0018,0.0001,0.0001,0.0004,0.0001,0.0144,0.0008,2359689,500633,0.013672913438660811,8.103374369332439,40.0
NB82,Quý 2 2024,5.87,27.3,8,29.2,0.075,0.01,4.2,1.0,0.5,60.655358851232776,0.0015,0.0016,0.0001,0.0001,0.0004,0.0001,0.0144,0.0008,2359689,500633,0.03301732833649284,26.30250721602649,106.09906351225924
NB82,Quý 3 2024,6.0,28.2,8.09,29.2,0.047,0.04,3.7,1.0,0.8,36.612550497745886,0.0015,0.002,0.0003,0.04,0.0021,0.0005,0.0714,0.0011,2359689,500633,0.02441174129797221,17.57347110120285,72.79996886130964
NB82,Quý 4 2024,6.18,22.8,8.07,29.6,0.053,0.01,<3,1.0,0.9,121.97806645436289,0.0015,0.0011,0.0001,0.0001,0.00015,0.0002,0.001,0.0001,2359689,500633,0.05014589847767822,45.95986957430877,152.18281206339347
NB83,Quý 1 2021,6.75,22.2,7.96,29.5,0.039,0.01,11.2,1.5,1.1,49.72739821764221,0.0005,0.0019,0.0001,0.00045,0.00045,0.0006,0.001,0.00045,2356931,499505,0.029318071945774796,22.442822090374626,92.99544191426155
NB83,Quý 2 2021,7.05,28.7,8.05,29.7,0.015,0.01,4.2,1.5,1.9,95.6701436140397,0.0005,0.0019,0.0001,0.00045,0.002,0.00025,0.006,0.00045,2356931,499505,0.04336355567712461,37.85259748352746,136.15816082942445
NB83,Quý 3 2021,6.85,28.5,8.03,29.5,0.015,0.01,3.7,1.5,1.7,105.51406478802177,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0107,0.00045,2356931,499505,0.04597985239119088,40.93303872782604,142.61841676676372
NB83,Quý 4 2021,6.19,23.0,7.9,29.7,0.077,0.01,4.4,1.5,0.9,220.0,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2356931,499505,0.06,60.0,193.44903358920078
NB83,Quý 1 2022,6.19,23.7,8.09,29.9,0.046,0.01,4.5,1.5,1.6,66.21338589735014,0.0005,0.0016,0.0001,0.00045,0.00045,0.0009,0.001,0.00045,2356931,499505,0.03479512251972944,28.210755715603067,111.88232225298519
NB83,Quý 2 2022,6.1,23.9,8.04,29.7,0.057,0.01,4.8,1.5,1.4,94.06459907889153,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0066,0.00045,2356931,499505,0.04292676664552647,37.344268192755024,135.04177478490445
NB83,Quý 3 2022,6.12,29.1,8.06,29.6,0.015,0.01,4.7,1.5,1.2,30.429269571356233,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0083,0.00045,2356931,499505,0.021854576185800525,15.159296282650523,60.597780834902565
NB83,Quý 4 2022,6.05,24.2,8.03,29.4,0.054,0.01,4.3,1.5,1.0,154.13330034275702,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.009,0.00045,2356931,499505,0.05767913002158605,55.40562871549362,167.61654253174976
NB83,Quý 1 2023,6.12,23.5,8.11,29.8,0.066,0.01,4.7,1.5,1.6,47.217865121812196,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0119,0.00045,2356931,499505,0.02842384587142691,21.53335894877481,89.57964607714541
NB83,Quý 2 2023,6.02,27.3,8.01,29.5,0.069,0.01,5.2,1.5,1.1,53.2982868435812,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0076,0.00045,2356931,499505,0.030559828816778645,23.721212946928116,97.56983343649017
NB83,Quý 3 2023,6.05,28.6,8.03,29.4,0.038,0.01,5.2,1.5,1.2,73.88103374086162,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0111,0.00045,2356931,499505,0.0371521347032738,30.791426432424366,119.11008820603158
NB83,Quý 4 2023,6.09,23.1,8.05,29.5,0.047,0.01,4.2,1.5,1.3,29.02650245553529,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0087,0.00045,2356931,499505,0.02124622254200438,14.598395420224744,57.48462618640602
NB83,Quý 1 2024,6.15,22.8,8.06,29.7,0.054,0.01,4.7,1.0,1.5,86.02811370658412,0.0015,0.0014,0.0001,0.0001,0.0008,0.0001,0.0103,0.0013,2356931,499505,0.04069373176850493,34.7728146217925,129.15080115715753
NB83,Quý 2 2024,6.08,26.6,8.03,29.4,0.062,0.01,4.8,1.0,1.0,134.64233274469086,0.0015,0.0012,0.0001,0.0001,0.0008,0.0001,0.0103,0.0013,2356931,499505,0.05319820864726878,49.7335465962219,158.69865091700044
NB83,Quý 3 2024,6.12,28.1,8.06,29.3,0.01,0.036,3.2,1.0,1.2,89.44136523346435,0.0015,0.0017,0.0001,0.0001,0.0012,0.0005,0.001,0.0001,2356931,499505,0.04165196288072212,35.87061777249427,131.71735293989167
NB83,Quý 4 2024,6.02,23.0,8.03,29.6,0.01,0.01,<3,1.0,1.2,28.572216442223606,0.0015,0.0012,0.0001,0.0001,0.00015,0.0008,0.001,0.0001,2356931,499505,0.021046688323780337,14.415588213205908,56.444097432850995
NB84,Quý 1 2021,6.62,21.2,8.06,28.8,0.015,0.01,7.4,1.5,1.0,69.46818890617605,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2362922,508334,0.03580835928991652,29.313179878642714,115.04762822681361
NB84,Quý 2 2021,7.04,28.4,8.07,28.6,0.015,0.025,3.3,1.5,1.2,117.43863528866129,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0041,0.00045,2362922,508334,0.049021099111593074,44.58831926180326,149.68115611917963
NB84,Quý 3 2021,6.92,28.2,8.09,28.4,0.034,0.01,4.7,1.5,1.0,23.977813786439217,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0069,0.00045,2362922,508334,0.018951438801988678,12.531767134632004,44.88044936136369
NB84,Quý 4 2021,6.1,24.1,7.93,29.1,0.015,0.01,7.2,1.5,0.7,39.02512947562014,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2362922,508334,0.025361607198070797,18.492567885304002,77.00935944729144
NB84,Quý 1 2022,5.99,23.6,8.04,28.6,0.015,0.01,4.6,1.5,1.0,127.41966438365094,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2362922,508334,0.0514723067415035,47.59055735580553,155.0617441632608
NB84,Quý 2 2022,5.91,23.7,8.01,28.4,0.015,0.036,4.5,1.5,0.9,88.21120557864975,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0074,0.00045,2362922,508334,0.041308331980906304,35.47594993938683,130.80381736789147
NB84,Quý 3 2022,5.97,29.7,8.03,28.2,0.044,0.025,4.8,1.5,1.0,96.13641239560422,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0132,0.00045,2362922,508334,0.04348985114926055,37.99989968421791,136.47886328507016
NB84,Quý 4 2022,5.92,25.2,8.05,28.1,0.015,0.041,4.8,1.5,1.1,220.0,0.0005,0.0029,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2362922,508334,0.06,60.0,194.37979230493247
NB84,Quý 1 2023,6.0,23.8,8.02,28.5,0.015,0.058,4.3,1.5,1.0,99.4921912331492,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0137,0.00045,2362922,508334,0.04439165756401986,39.05586012624923,138.7421111402481
NB84,Quý 2 2023,5.86,28.3,7.98,28.3,0.015,0.01,4.7,1.5,0.9,111.59682972152926,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0096,0.00045,2362922,508334,0.047547537035277525,42.8074380697588,146.31552041732718
NB84,Quý 3 2023,5.9,28.8,8.06,28.1,0.057,0.065,5.7,1.5,1.0,220.0,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0075,0.00045,2362922,508334,0.06,60.0,200.0
NB84,Quý 4 2023,5.94,22.8,8.05,28.2,0.072,0.071,4.8,1.5,1.1,65.7786634976644,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.011,0.00045,2362922,508334,0.03465829094294538,28.062696812679004,111.44781767638037
NB84,Quý 1 2024,6.04,23.6,8,28.4,0.081,0.066,3.5,1.0,1.1,46.159770909107344,0.0015,0.0018,0.0001,0.0001,0.0007,0.0001,0.0136,0.001,2362922,508334,0.028041109380031706,21.147007556658274,88.08468945526019
NB84,Quý 2 2024,5.9,28.1,7.99,28.2,0.072,0.071,4.2,1.0,0.8,97.06339906908305,0.0015,0.0016,0.0001,0.0001,0.0007,0.0001,0.0136,0.001,2362922,508334,0.0437402097930372,38.29232463586472,137.1118559298853
NB84,Quý 3 2024,5.99,28.5,8.03,28.0,0.043,0.066,3.5,1.0,0.7,97.72455159550464,0.0015,0.0021,0.0005,0.0408,0.0068,0.0002,0.0683,0.0028,2362922,508334,0.043918185875896805,38.500546934257784,137.55964117555578
NB84,Quý 4 2024,6.03,21.7,8.02,28.4,0.067,0.01,<3,1.0,1.2,54.40986109302334,0.0015,0.0016,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2362922,508334,0.030939491241571238,24.115601133627916,98.93138432215167
NB85,Quý 1 2021,6.33,22.2,7.86,23.8,0.044,0.01,12.1,150.0,0.8,40.040781639924106,0.0005,0.0008,0.0001,0.00045,0.00045,0.0005,0.001,0.00045,2374296,507087,0.025754392656989356,18.876043251252757,78.7041192178061
NB85,Quý 2 2021,7.03,29.0,7.48,23.9,0.015,0.01,6.6,150.0,1.2,220.0,0.0005,0.0017,0.0001,0.00045,0.0012,0.00025,0.0055,0.00045,2374296,507087,0.06,60.0,200.0
NB85,Quý 3 2021,6.79,29.3,7.59,23.8,0.015,0.01,5.5,1.5,1.0,91.29958025941963,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0075,0.00045,2374296,507087,0.042167454207577205,36.46472060560535,133.07373881552093
NB85,Quý 4 2021,6.05,23.8,8.09,28.7,0.015,0.01,4.1,1.5,1.0,48.03294446052844,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2374296,507087,0.028716333226648672,21.82978884133227,90.70858474391697
NB85,Quý 1 2022,5.95,23.5,7.59,24.1,0.052,0.01,6.4,200.0,1.0,130.49961813578315,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2374296,507087,0.05221296555518491,48.50730058639779,156.63721209118393
NB85,Quý 2 2022,5.58,23.7,7.52,24.0,0.068,0.01,6.5,250.0,0.8,70.08868134333352,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.011,0.00045,2374296,507087,0.035999338280060314,29.522153117540988,115.63419393754663
NB85,Quý 3 2022,5.53,29.1,7.48,24.1,0.039,0.01,6.7,250.0,0.7,64.23827229152162,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0144,0.00045,2374296,507087,0.03417049102833823,27.536470097152,109.88474214728674
NB85,Quý 4 2022,5.59,24.9,7.55,24.0,0.072,0.01,7.2,300.0,0.5,105.31030955590772,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0129,0.00045,2374296,507087,0.045926719666682624,40.86988151481071,142.49091487657972
NB85,Quý 1 2023,5.9,23.6,7.73,24.0,0.054,0.01,6.9,1.5,1.0,34.21095120897297,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2374296,507087,0.023440866595706725,16.64636907608967,68.3247092707324
NB85,Quý 2 2023,5.51,28.4,7.48,23.8,0.077,0.01,6.2,1.5,0.7,92.73829809526825,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0108,0.00045,2374296,507087,0.04256368169598574,36.923032738988546,134.1050881566869
NB85,Quý 3 2023,5.64,27.7,7.56,24.0,0.048,0.01,6.8,1.5,0.7,220.0,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2374296,507087,0.06,60.0,196.5181923092701
NB85,Quý 4 2023,5.68,22.5,7.62,24.1,0.059,0.01,6.5,1.5,0.8,99.34899796167053,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0124,0.00045,2374296,507087,0.04435342898927545,39.010949524975956,138.64710648789242
NB85,Quý 1 2024,5.95,23.4,7.76,24.1,0.047,0.01,6.2,1.0,0.9,59.60926860748041,0.0015,0.0014,0.0001,0.0001,0.001,0.0001,0.013,0.0007,2374296,507087,0.03267551906125243,25.939495058790158,104.95151584866142
NB85,Quý 2 2024,5.58,26.2,7.52,23.7,0.056,0.01,6.2,1.0,0.6,55.060745583816036,0.0015,0.0012,0.0001,0.0001,0.001,0.0001,0.013,0.0007,2374296,507087,0.031160356650201594,24.34578252529955,99.71578878287032
NB85,Quý 3 2024,5.5,27.5,7.5,23.8,0.01,0.025,4.2,1.0,0.8,58.38831755340843,0.0015,0.002,0.0001,0.0255,0.0081,5e-05,0.0577,0.0015,2374296,507087,0.03227351056351278,25.51417754206523,103.58640106619563
NB85,Quý 4 2024,5.6,21.6,7.68,24.2,0.036,0.01,3.6,1.0,0.9,64.19616748122257,0.0015,0.0011,0.0001,0.0001,0.00015,0.0008,0.001,0.0001,2374296,507087,0.03415709198568848,27.522050905395485,109.84149287808876
NB86,Quý 1 2021,6.46,21.9,7.77,21.8,0.015,0.01,8.4,200.0,1.0,59.551662240850675,0.0005,0.0008,0.0001,0.00045,0.00045,0.0006,0.001,0.00045,2378235,515563,0.03265662649206403,25.919467565929235,104.88773868966912
